dgp,n,lag,rep,causal,method,stat,pvalue,reject,elapsed
S1,1000,1,16,False,drgc_naive,1.3701590967835595,0.1723446893787575,False,1.4387779000026055
S1,1000,1,21,False,drgc,0.6282121133557003,0.5671342685370742,False,6.404598699999042
S1,1000,1,21,False,drgc_naive,0.5997331769026693,0.8997995991983968,False,1.376366299999063
S1,1000,1,15,False,drgc,0.941099195068986,0.1482965931863727,False,6.4987140000012005
S1,1000,1,15,False,drgc_naive,0.7585581562521442,0.7354709418837675,False,1.547799899999518
S1,1000,1,20,False,drgc,0.6746770240747809,0.4509018036072144,False,6.396114499999385
S1,1000,1,20,False,drgc_naive,0.6041497611392479,0.8677354709418837,False,1.5012886000040453
S1,1000,1,17,False,drgc,0.6334030885312752,0.5691382765531062,False,6.461773000002722
S1,1000,1,17,False,drgc_naive,0.6052922830392624,0.8937875751503006,False,1.512649699994654
S1,1000,1,19,False,drgc,1.2165074555137867,0.0741482965931863,False,6.401045999999042
S1,1000,1,19,False,drgc_naive,1.1965158806632945,0.342685370741483,False,1.570593700002064
S1,1000,1,22,False,drgc,1.0774677973107705,0.0881763527054108,False,5.888884400003008
S1,1000,1,22,False,drgc_naive,0.9297366920982176,0.5190380761523046,False,1.0845738999996684
S1,1000,1,30,False,drgc,0.5142316852266636,0.7575150300601202,False,5.978950700002315
S1,1000,1,30,False,drgc_naive,0.3942749403509972,0.9899799599198396,False,1.137642599998799
S1,1000,1,23,False,drgc,1.1196374052064209,0.1082164328657314,False,6.381999500001257
S1,1000,1,23,False,drgc_naive,1.1113694350132208,0.3847695390781563,False,1.4278090000007069
S1,1000,1,25,False,drgc,0.5053492482075469,0.7354709418837675,False,6.219341300005908
S1,1000,1,25,False,drgc_naive,0.7223248672466513,0.8677354709418837,False,1.4423004000054789
S1,1000,1,28,False,drgc,0.5466221213229064,0.6132264529058116,False,6.172394899993378
S1,1000,1,28,False,drgc_naive,0.6468622416466989,0.8476953907815631,False,1.443302899999253
S1,1000,1,27,False,drgc,0.3491817732475968,0.905811623246493,False,6.303225299998303
S1,1000,1,27,False,drgc_naive,0.4470024735327673,0.9839679358717436,False,1.3674446000004536
S1,1000,1,26,False,drgc,0.6203084324912889,0.5450901803607214,False,6.315663299996231
S1,1000,1,26,False,drgc_naive,0.7170449017269845,0.8136272545090181,False,1.4715107999945758
S1,1000,1,32,False,drgc,0.7222501961411526,0.4428857715430861,False,6.198435099999188
S1,1000,1,32,False,drgc_naive,0.9993550911679328,0.5210420841683366,False,1.356023100001039
S1,1000,1,24,False,drgc,0.4679468045391382,0.8496993987975952,False,6.467790000002424
S1,1000,1,24,False,drgc_naive,0.3758838962173209,0.9919839679358716,False,1.4767175000015411
S1,1000,1,31,False,drgc,0.1607434102282581,0.9919839679358716,False,6.3431036999973
S1,1000,1,31,False,drgc_naive,0.3018107055677684,0.995991983967936,False,1.3409467000019504
S1,1000,1,29,False,drgc,0.5282361021586356,0.6352705410821643,False,6.45167660000152
S1,1000,1,29,False,drgc_naive,0.4544767845972023,0.9478957915831664,False,1.5164502000043285
S1,1000,1,34,False,drgc,0.2940902425410592,0.9158316633266532,False,4.459396599995671
S1,1000,1,34,False,drgc_naive,0.3399149333974149,0.9859719438877756,False,1.467951799997536
S1,1000,1,33,False,drgc,0.6582837817427327,0.5090180360721442,False,6.525903800000378
S1,1000,1,33,False,drgc_naive,0.7501145820638881,0.7995991983967936,False,1.4992232999939006
S1,1000,1,35,False,drgc,0.6084639562839073,0.5671342685370742,False,6.30979639999714
S1,1000,1,35,False,drgc_naive,0.4971009438919486,0.9619238476953909,False,1.482372899998154
S1,1000,1,36,False,drgc,0.2603419478590695,0.9919839679358716,False,6.404044499999145
S1,1000,1,36,False,drgc_naive,0.3722989157506728,0.9939879759519038,False,1.3191750999976648
S1,1000,1,37,False,drgc,0.7640021310575746,0.2665330661322645,False,6.486855600000126
S1,1000,1,37,False,drgc_naive,0.8210789488886758,0.6733466933867736,False,1.3654067000024952
S1,1000,1,41,False,drgc,1.3613833301277374,0.0100200400801603,True,6.3951873000041815
S1,1000,1,41,False,drgc_naive,1.3456656273819891,0.1823647294589178,False,1.3823329999941052
S1,1000,1,40,False,drgc,0.4150040668979693,0.8316633266533067,False,6.539105900003051
S1,1000,1,40,False,drgc_naive,0.3563265185112835,0.995991983967936,False,1.3503462000007858
S1,1000,1,42,False,drgc,0.6175383140345017,0.4729458917835671,False,6.410443900000246
S1,1000,1,42,False,drgc_naive,0.6281287547259151,0.87374749498998,False,1.3777690999995684
S1,1000,1,39,False,drgc,0.6401864212240167,0.6653306613226453,False,6.569291100000555
S1,1000,1,39,False,drgc_naive,0.5592159403480895,0.9458917835671342,False,1.3639842999982648
S1,1000,1,38,False,drgc,1.5006187707841108,0.0160320641282565,True,6.61277539999719
S1,1000,1,38,False,drgc_naive,1.4642434631182917,0.1482965931863727,False,1.388992699998198
S1,1000,1,43,False,drgc,0.675567473766084,0.4549098196392785,False,6.752520200003346
S1,1000,1,43,False,drgc_naive,0.5389794331831159,0.9278557114228456,False,1.3656562000032864
S1,1000,1,44,False,drgc,0.4322677140861212,0.7915831663326653,False,6.216410799999721
S1,1000,1,44,False,drgc_naive,0.318845565369272,0.9899799599198396,False,1.306533599999966
